Asset,Date Purchased,Date Sold,Units,Sale Price,Basis,Gain / Loss,IRS ID Buy,IRS ID Sell
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00062301,6.40588538655,6.51,-0.10411461345000017,Gemi 578,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00091063,9.363238807649997,9.52,-0.15676119235000208,Gemi 579,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00139011,14.293326487049999,14.54,-0.24667351295000017,Gemi 580,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00119829,12.321003514949998,12.53,-0.208996485050001,Gemi 581,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,1.7128,17611.275084,17901.44,-290.1649159999979,Gemi 582,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.0035018,36.006050379,36.59,-0.5839496210000021,Gemi 583,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00100722,10.356392159099999,10.52,-0.16360784090000102,Gemi 584,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00139116,14.304122749799998,14.53,-0.2258772502000017,Gemi 585,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00072037,7.406955997349999,7.52,-0.11304400265000059,Gemi 586,Gemi 602
BTC,01/23/2018 06:42:40,01/23/2018 07:18:16,1.83487316,18866.450236459797,19137.75,-271.29976354020255,Gemi 587,Gemi 602
BTC,01/23/2018 06:42:46,01/23/2018 07:18:16,0.4809,4944.6883394999995,5015.79,-71.10166050000043,Gemi 588,Gemi 602
BTC,01/23/2018 06:42:46,01/23/2018 07:18:16,2.0,20564.309999999998,20860.02,-295.71000000000276,Gemi 589,Gemi 602
BTC,01/23/2018 06:42:46,01/23/2018 07:18:16,0.68422684,7035.3264240402,7136.49,-101.16357595979935,Gemi 590,Gemi 602
BTC,01/23/2018 06:51:05,01/23/2018 07:18:16,6.03868646,62090.710178121306,62051.34,39.370178121309436,Gemi 592,Gemi 602
BTC,01/23/2018 06:51:05,01/23/2018 07:18:16,0.00180461,18.555279734550002,18.54,0.015279734550002644,Gemi 593,Gemi 602
BTC,01/23/2018 06:51:05,01/23/2018 07:18:16,2.0,20564.310000000005,20551.27,13.040000000004511,Gemi 594,Gemi 602
BTC,01/23/2018 06:51:05,01/23/2018 07:18:16,0.5,5141.077500000001,5137.82,3.257500000001528,Gemi 595,Gemi 602
BTC,01/23/2018 06:51:05,01/23/2018 07:18:16,1.45950893,15006.89704214415,14997.38,9.517042144150764,Gemi 596,Gemi 602
BTC,01/23/2018 06:59:31,01/23/2018 07:18:16,1.0801,11105.755615500002,11206.98,-101.22438449999754,Gemi 597,Gemi 602
BTC,01/23/2018 06:59:31,01/23/2018 07:18:16,1.9199,19740.7093845,19920.64,-179.93061549999766,Gemi 598,Gemi 602
BTC,01/23/2018 07:00:02,01/23/2018 07:18:16,7.2389,74431.49182950001,74747.07,-315.5781704999972,Gemi 599,Gemi 602
BTC,01/23/2018 07:00:02,01/23/2018 07:18:16,2.6677699000000272,27430.42361613478,27546.697677360757,-116.27406122597677,Gemi 600,Gemi 602
BTC,01/23/2018 07:00:02,02/06/2018 08:48:14,0.09333009999997266,572.2763740243323,963.7023226392448,-391.4259486149125,Gemi 600,Gemi 958
BTC,01/24/2018 01:37:16,02/06/2018 08:48:14,1.99,12202.17255,21330.33,-9128.157450000002,Gemi 603,Gemi 958
BTC,01/24/2018 01:37:16,02/06/2018 08:48:14,4.75457,29153.810824649998,50963.1,-21809.28917535,Gemi 604,Gemi 958
BTC,01/24/2018 01:37:16,02/06/2018 08:48:14,0.00135596,8.3144009502,14.53,-6.2155990498,Gemi 605,Gemi 958
BTC,01/24/2018 01:41:54,02/06/2018 08:48:14,9.34651922,57310.47249463888,100192.37,-42881.897505361114,Gemi 606,Gemi 958
BTC,01/24/2018 01:41:54,02/06/2018 08:48:14,0.19,1165.03155,2036.75,-871.7184500000001,Gemi 607,Gemi 958
BTC,01/24/2018 01:41:54,02/06/2018 08:48:14,0.00088835,5.44713567075,9.52,-4.07286432925,Gemi 608,Gemi 958
BTC,01/24/2018 01:41:54,02/06/2018 08:48:14,0.46259243,2836.49881969035,4958.88,-2122.38118030965,Gemi 609,Gemi 958
BTC,01/24/2018 01:51:56,02/06/2018 08:48:14,0.25396841,1557.2695281754498,2722.47,-1165.20047182455,Gemi 610,Gemi 958
BTC,01/24/2018 01:51:56,02/06/2018 08:48:14,0.0001,0.6131745,1.07,-0.4568255000000001,Gemi 611,Gemi 958
BTC,01/24/2018 01:51:56,02/06/2018 08:48:14,5.63e-06,0.034521724350000005,0.06,-0.025478275649999993,Gemi 612,Gemi 958
BTC,01/24/2018 02:19:20,02/06/2018 08:48:14,1.99775818,12249.743731424103,21439.47,-9189.726268575898,Gemi 613,Gemi 958
BTC,01/24/2018 02:19:20,02/06/2018 08:48:14,0.0005136,3.149264232,5.51,-2.3607357679999996,Gemi 614,Gemi 958
BTC,01/24/2018 02:19:20,02/06/2018 08:48:14,0.00172822,10.5970043439,18.55,-7.952995656100001,Gemi 615,Gemi 958
BTC,01/24/2018 02:27:15,02/06/2018 08:48:14,0.28435163,1743.57168549435,3051.59,-1308.01831450565,Gemi 616,Gemi 958
BTC,01/24/2018 02:27:17,02/06/2018 08:48:14,0.6223182700000269,3815.896940481315,6678.573316258802,-2862.676375777487,Gemi 617,Gemi 958
BTC,01/24/2018 02:27:17,02/06/2018 09:30:51,0.0933300999999731,605.1046888922169,1001.5966837411979,-396.491994848981,Gemi 617,Gemi 965
BTC,01/24/2018 02:31:31,02/06/2018 09:30:51,2.0,12966.978260869564,21433.45,-8466.471739130437,Gemi 618,Gemi 965
BTC,01/24/2018 02:39:01,02/06/2018 09:30:51,0.31311893,2030.1031791883695,3349.96,-1319.8568208116305,Gemi 619,Gemi 965
BTC,01/24/2018 02:40:54,02/06/2018 09:30:51,2.0,12966.978260869566,21393.35,-8426.371739130433,Gemi 620,Gemi 965
BTC,01/24/2018 02:40:54,02/06/2018 09:30:51,0.19355097000002708,1254.885610180283,2070.739675878095,-815.8540656978121,Gemi 621,Gemi 965
BTC,01/24/2018 02:40:54,02/14/2018 01:06:27,0.4933300999999729,4266.836701404766,5277.980324121905,-1011.1436227171389,Gemi 621,Gemi 978
BTC,01/24/2018 02:49:08,02/14/2018 01:06:27,0.17,1470.3385,1826.96,-356.62149999999997,Gemi 622,Gemi 978
BTC,01/24/2018 02:49:20,02/14/2018 01:06:27,1.83,15827.7615,19666.64,-3838.878499999999,Gemi 623,Gemi 978
BTC,01/24/2018 02:52:53,02/14/2018 01:06:27,2.49957409,21618.9412831145,26867.43,-5248.488716885502,Gemi 624,Gemi 978
BTC,01/24/2018 02:52:53,02/14/2018 01:06:27,0.00125901,10.8892404405,13.53,-2.6407595594999993,Gemi 625,Gemi 978
BTC,01/24/2018 02:52:53,02/14/2018 01:06:27,0.000513,4.436962649999999,5.51,-1.0730373500000008,Gemi 626,Gemi 978
BTC,01/24/2018 02:53:33,02/14/2018 01:06:27,0.4986539,4312.882513795,5359.93,-1047.0474862050005,Gemi 627,Gemi 978
BTC,02/06/2018 08:42:16,02/14/2018 01:06:27,5.0,43245.25,30576.25,12669.0,Gemi 949,Gemi 978
BTC,02/06/2018 08:42:38,02/14/2018 01:06:27,4.87,42120.8735,29693.93,12426.943500000001,Gemi 950,Gemi 978
BTC,02/06/2018 08:42:38,02/14/2018 01:06:27,0.13,1124.3765,792.65,331.7265000000001,Gemi 951,Gemi 978
BTC,02/06/2018 08:43:01,02/14/2018 01:06:27,0.5,4324.525000000001,3032.57,1291.9550000000004,Gemi 952,Gemi 978
BTC,02/06/2018 08:43:01,02/14/2018 01:06:27,2.23288,19312.290764000005,13542.72,5769.5707640000055,Gemi 953,Gemi 978
BTC,02/06/2018 08:45:04,02/14/2018 01:06:27,2.01,17384.5905,12190.92,5193.670499999998,Gemi 954,Gemi 978
BTC,02/06/2018 08:45:06,02/14/2018 01:06:27,0.25712,2223.8437360000007,1559.47,664.3737360000007,Gemi 955,Gemi 978
BTC,02/06/2018 08:45:18,02/14/2018 01:06:27,4.5,38920.72500000001,27293.11,11627.615000000013,Gemi 956,Gemi 978
BTC,02/06/2018 08:45:18,02/14/2018 01:06:27,0.5,4324.5250000000015,3032.57,1291.9550000000013,Gemi 957,Gemi 978
BTC,02/06/2018 09:29:17,02/14/2018 01:06:27,0.406,3511.514300000001,2633.33,878.1843000000013,Gemi 959,Gemi 978
BTC,02/06/2018 09:29:18,02/14/2018 01:06:27,0.161599,1397.6778309500003,1048.14,349.53783095000017,Gemi 960,Gemi 978
BTC,02/06/2018 09:29:44,02/14/2018 01:06:27,1.263,10923.750150000002,8191.87,2731.880150000002,Gemi 961,Gemi 978
BTC,02/06/2018 09:29:44,02/14/2018 01:06:27,2.0,17298.100000000006,12972.09,4326.010000000006,Gemi 962,Gemi 978
BTC,02/06/2018 09:29:45,02/14/2018 01:06:27,0.6760709000000258,5847.371017645222,4385.023624284025,1462.3473933611976,Gemi 963,Gemi 978
BTC,02/06/2018 09:29:45,02/23/2018 04:13:05,0.09332909999997419,920.1866610687455,605.336375715975,314.85028535277047,Gemi 963,Gemi 994
BTC,02/06/2018 09:29:46,02/23/2018 04:13:05,1e-06,0.00985959,0.01,-0.00014041000000000053,Gemi 964,Gemi 994
BTC,02/23/2018 04:07:23,02/23/2018 04:13:05,0.24,2366.3016,2379.83,-13.528400000000147,Gemi 979,Gemi 994
BTC,02/23/2018 04:07:34,02/23/2018 04:13:05,0.46,4535.4114,4561.34,-25.928600000000188,Gemi 980,Gemi 994
BTC,02/23/2018 04:07:35,02/23/2018 04:13:05,4.3,42396.237,42638.62,-242.38300000000163,Gemi 981,Gemi 994
BTC,02/23/2018 04:07:55,02/23/2018 04:13:05,0.5,4929.795000000001,4948.93,-19.13499999999931,Gemi 982,Gemi 994
BTC,02/23/2018 04:09:10,02/23/2018 04:13:05,8.15588395,80413.67183458051,81003.98,-590.308165419483,Gemi 983,Gemi 994
BTC,02/23/2018 04:09:10,02/23/2018 04:13:05,1.8122,17867.548998000002,17989.63,-122.08100199999899,Gemi 984,Gemi 994
BTC,02/23/2018 04:09:10,02/23/2018 04:13:05,0.88,8676.4392,8735.31,-58.87079999999878,Gemi 985,Gemi 994
BTC,02/23/2018 04:09:10,02/23/2018 04:13:05,4.0608,40037.82307200001,40307.39,-269.5669279999929,Gemi 986,Gemi 994
BTC,02/23/2018 04:09:10,02/23/2018 04:13:05,0.05,492.97950000000014,496.19,-3.210499999999854,Gemi 987,Gemi 994
BTC,02/23/2018 04:09:10,02/23/2018 04:13:05,0.04111605,405.38739541950014,408.03,-2.6426045804998353,Gemi 988,Gemi 994
BTC,02/23/2018 04:10:15,02/23/2018 04:13:05,0.5,4929.795000000002,4966.94,-37.14499999999771,Gemi 989,Gemi 994
BTC,02/23/2018 04:10:15,02/23/2018 04:13:05,1.0,9859.590000000004,9933.88,-74.28999999999542,Gemi 990,Gemi 994
BTC,02/23/2018 04:10:15,02/23/2018 04:13:05,1.0,9859.590000000004,9933.88,-74.28999999999542,Gemi 991,Gemi 994
BTC,02/23/2018 04:11:36,02/23/2018 04:13:05,0.15137754,1492.520479608601,1503.77,-11.249520391399074,Gemi 992,Gemi 994
BTC,02/23/2018 04:11:42,02/23/2018 04:13:05,6.755292360000023,66604.41299973267,67106.27917856669,-501.86617883402505,Gemi 993,Gemi 994
BTC,02/23/2018 04:11:42,03/01/2018 00:19:52,0.0033300999999763548,34.12972868575766,33.0808214333083,1.0489072524493608,Gemi 993,Gemi 997
BTC,02/28/2018 23:13:08,03/01/2018 00:19:52,0.49666990000002365,5090.300271314242,5144.477024006245,-54.17675269200299,Gemi 995,Gemi 997
BTC,02/28/2018 23:13:08,03/01/2018 00:19:52,0.05,512.42,517.897,-5.477000000000089,Gemi 995,Gemi 998
BTC,02/28/2018 23:13:08,03/01/2018 00:20:01,0.0001,1.02,1.035794,-0.015794000000000086,Gemi 995,Gemi 999
BTC,02/28/2018 23:13:08,03/01/2018 00:20:10,0.04133577,423.62,428.15342551379996,-4.533425513799955,Gemi 995,Gemi 1000
BTC,02/28/2018 23:13:08,03/01/2018 00:20:33,0.4118943299999764,4221.2269594970085,4266.376756479955,-45.1497969829461,Gemi 995,Gemi 1001
BTC,03/01/2018 00:13:38,03/01/2018 00:20:33,3.5881056700000236,36772.073040503,36918.88038399104,-146.80734348804253,Gemi 996,Gemi 1001
BTC,03/01/2018 00:13:38,03/01/2018 00:20:56,5.40856423,55428.72,55650.01541788519,-221.2954178851869,Gemi 996,Gemi 1002
BTC,03/01/2018 00:13:38,03/01/2018 00:22:07,10.0,102582.8,102892.4,-309.59999999999127,Gemi 996,Gemi 1003
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,2.77702384,28498.49,28573.4647754816,-74.97477548159804,Gemi 996,Gemi 1004
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,1.0,10265.56,10289.24,-23.68000000000029,Gemi 996,Gemi 1005
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,1.7279,17742.29,17778.777796,-36.487795999997616,Gemi 996,Gemi 1006
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,0.75,7701.11,7716.93,-15.820000000000618,Gemi 996,Gemi 1007
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,0.75,7701.6,7716.9299999999985,-15.329999999998108,Gemi 996,Gemi 1008
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,0.5,5134.59,5144.619999999999,-10.029999999998836,Gemi 996,Gemi 1009
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,0.75,7703.34,7716.9299999999985,-13.589999999998327,Gemi 996,Gemi 1010
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,0.74507616,7653.59,7666.2674285183975,-12.677428518397392,Gemi 996,Gemi 1011
BTC,03/01/2018 00:13:38,03/01/2018 00:22:32,1.0,10272.72,10289.239999999998,-16.519999999998618,Gemi 996,Gemi 1012
BTC,03/01/2018 00:13:38,03/01/2018 00:23:12,0.56524064,5809.01,5815.896602713598,-6.886602713598222,Gemi 996,Gemi 1013
BTC,03/01/2018 00:13:38,03/01/2018 00:23:27,0.99259381,10200.95,10213.035933604397,-12.085933604395905,Gemi 996,Gemi 1014
BTC,03/01/2018 00:13:38,03/01/2018 00:23:31,1.00098092,10287.14,10299.332921300796,-12.192921300797025,Gemi 996,Gemi 1015
BTC,03/01/2018 00:13:38,03/01/2018 00:23:34,1.00166631,10294.19,10306.385063504398,-12.195063504397694,Gemi 996,Gemi 1016
BTC,03/01/2018 00:13:38,03/01/2018 00:23:40,0.02837661,291.63,291.97375067639996,-0.3437506763999636,Gemi 996,Gemi 1017
BTC,03/01/2018 00:13:38,03/01/2018 00:23:50,0.48409379,4975.06,4980.957187819599,-5.897187819598912,Gemi 996,Gemi 1018
BTC,03/01/2018 00:13:38,03/01/2018 00:23:55,1.00223037,10299.98,10312.188812218797,-12.208812218797902,Gemi 996,Gemi 1019
BTC,03/01/2018 00:13:38,03/01/2018 00:24:01,1.00198883,10297.5,10309.703549189198,-12.203549189198384,Gemi 996,Gemi 1020
BTC,03/01/2018 00:13:38,03/01/2018 00:24:03,1.00242326,10301.97,10314.173503722399,-12.203503722399546,Gemi 996,Gemi 1021
BTC,03/01/2018 00:13:38,03/01/2018 00:24:05,1.0024138,10301.87,10314.076167512,-12.206167511998501,Gemi 996,Gemi 1022
BTC,03/01/2018 00:13:38,03/01/2018 00:24:07,1.00243123,10302.05,10314.2555089652,-12.205508965200352,Gemi 996,Gemi 1023
BTC,03/01/2018 00:13:38,03/01/2018 00:24:09,0.91556043,9409.27,9420.420998773197,-11.150998773196989,Gemi 996,Gemi 1024
BTC,03/01/2018 00:13:38,03/01/2018 00:24:42,4.27978663,44035.55,44035.7517848612,-0.20178486119402805,Gemi 996,Gemi 1025
BTC,03/01/2018 00:13:38,03/01/2018 00:24:59,0.98371336,10121.62,10121.662852246398,-0.04285224639716034,Gemi 996,Gemi 1026
BTC,03/01/2018 00:13:38,03/01/2018 00:24:59,0.99820122,10270.68,10270.731920872799,-0.051920872798291384,Gemi 996,Gemi 1027
BTC,03/01/2018 00:13:38,03/01/2018 00:25:07,1.00005115,10289.72,10289.766294625999,-0.046294625999507844,Gemi 996,Gemi 1028
BTC,03/01/2018 00:13:38,03/01/2018 00:25:09,0.32734514,3368.12,3368.1327082935986,-0.012708293598734599,Gemi 996,Gemi 1029
BTC,03/01/2018 00:13:38,03/01/2018 00:25:18,0.1,1028.92,1028.9239999999998,-0.003999999999678039,Gemi 996,Gemi 1030
BTC,03/01/2018 00:13:38,03/01/2018 00:25:28,0.00150073,15.44,15.441371145199994,-0.0013711451999949276,Gemi 996,Gemi 1031
BTC,03/01/2018 00:13:38,03/01/2018 00:25:30,1.00007811,10290.0,10290.043692536396,-0.04369253639561066,Gemi 996,Gemi 1032
BTC,03/01/2018 00:13:38,03/01/2018 00:25:49,1.00009147,10290.13,10290.181156782795,-0.051156782796169864,Gemi 996,Gemi 1033
BTC,03/01/2018 00:13:38,03/01/2018 00:25:49,0.19389238,1995.0,1995.005231991199,-0.005231991199025288,Gemi 996,Gemi 1034
BTC,03/01/2018 00:13:38,03/01/2018 00:25:57,0.11533981,1186.75,1186.7589866443996,-0.008986644399556099,Gemi 996,Gemi 1035
BTC,03/01/2018 00:13:38,03/01/2018 00:26:59,0.01875024,193.32,192.92571941759994,0.39428058240005726,Gemi 996,Gemi 1036
BTC,03/01/2018 00:13:38,03/01/2018 00:27:25,4.603757,47465.47,47369.16067467998,96.30932532002043,Gemi 996,Gemi 1037
BTC,03/01/2018 00:13:38,03/01/2018 00:32:19,1.59e-06,0.02,0.016359891599999996,0.003640108400000005,Gemi 996,Gemi 1038
BTC,03/01/2018 00:13:38,03/01/2018 00:32:19,4.99999841,51317.32,51446.18364010837,-128.86364010837133,Gemi 996,Gemi 1039
BTC,03/01/2018 00:13:38,03/01/2018 00:33:37,0.21000353,2157.42,2160.776721017199,-3.3567210171991064,Gemi 996,Gemi 1040
BTC,03/01/2018 00:13:38,03/01/2018 00:33:38,0.61063464,6273.2,6282.966363273597,-9.766363273597563,Gemi 996,Gemi 1041
BTC,03/01/2018 00:13:38,03/01/2018 00:33:39,1.0000795,10274.07,10290.057994579995,-15.987994579994847,Gemi 996,Gemi 1042
BTC,03/01/2018 00:13:38,03/01/2018 00:33:39,2.5009,25692.38,25732.360315999988,-39.98031599998649,Gemi 996,Gemi 1043
BTC,03/01/2018 00:13:38,03/01/2018 00:33:43,0.119985,1232.64,1234.5544613999991,-1.914461399999027,Gemi 996,Gemi 1044
BTC,03/01/2018 00:13:38,03/01/2018 00:33:44,0.45931212,4718.63,4725.972637588797,-7.342637588796606,Gemi 996,Gemi 1045
BTC,03/01/2018 00:13:38,03/01/2018 00:33:44,0.5408514,5556.3,5564.949858935996,-8.649858935996235,Gemi 996,Gemi 1046
BTC,03/01/2018 00:13:38,03/01/2018 00:33:45,0.980015,10067.94,10083.609538599994,-15.669538599993757,Gemi 996,Gemi 1047
BTC,03/01/2018 00:13:38,03/01/2018 00:33:45,1.0,10273.25,10289.239999999993,-15.989999999992506,Gemi 996,Gemi 1048
BTC,03/01/2018 00:13:38,03/01/2018 00:33:45,1.0,10273.25,10289.239999999993,-15.989999999992506,Gemi 996,Gemi 1049
BTC,03/01/2018 00:13:38,03/01/2018 00:33:46,0.1,1027.33,1028.9239999999993,-1.5939999999993688,Gemi 996,Gemi 1050
BTC,03/01/2018 00:13:38,03/01/2018 00:33:46,0.4,4109.3,4115.695999999998,-6.395999999997912,Gemi 996,Gemi 1051
BTC,03/01/2018 00:13:38,03/01/2018 00:33:46,1.07821881,11076.81,11094.052108604392,-17.242108604392342,Gemi 996,Gemi 1052
BTC,03/01/2018 00:13:38,03/01/2018 00:34:19,0.49592693,5106.21,5102.711205233196,3.498794766804167,Gemi 996,Gemi 1053
BTC,03/01/2018 00:13:38,03/01/2018 00:34:44,0.240051,2471.64,2469.942351239998,1.6976487600018118,Gemi 996,Gemi 1054
BTC,03/01/2018 00:13:38,03/01/2018 00:34:47,0.053191,547.67,547.2949648399996,0.3750351600003796,Gemi 996,Gemi 1055
BTC,03/01/2018 00:13:38,03/01/2018 00:34:48,0.268622,2765.81,2763.916227279998,1.8937727200018344,Gemi 996,Gemi 1056
BTC,03/01/2018 00:13:38,03/01/2018 00:34:49,0.6876954,7080.72,7075.863017495995,4.856982504004918,Gemi 996,Gemi 1057
BTC,03/01/2018 00:13:38,03/01/2018 00:34:51,0.048247,496.77,496.4249622799996,0.34503772000039135,Gemi 996,Gemi 1058
BTC,03/01/2018 00:13:38,03/01/2018 00:34:52,0.01641679,169.03,168.91629233959986,0.11370766040013791,Gemi 996,Gemi 1059
BTC,03/01/2018 00:13:38,03/01/2018 00:34:56,0.482467,4967.63,4964.218755079995,3.4112449200047195,Gemi 996,Gemi 1060
BTC,03/01/2018 00:13:38,03/01/2018 00:34:58,0.247473,2548.06,2546.3090905199974,1.7509094800025196,Gemi 996,Gemi 1061
BTC,03/01/2018 00:13:38,03/01/2018 00:34:58,0.064971,668.96,668.5022120399993,0.4577879600007009,Gemi 996,Gemi 1062
BTC,03/01/2018 00:13:38,03/01/2018 00:35:14,0.00365967,37.68,37.65522295079996,0.02477704920003987,Gemi 996,Gemi 1063
BTC,03/01/2018 00:13:38,03/01/2018 00:35:19,1.00180309,10314.87,10307.792425751588,7.07757424841293,Gemi 996,Gemi 1064
BTC,03/01/2018 00:13:38,03/01/2018 00:35:23,0.04831891,497.51,497.1648615283995,0.34513847160047817,Gemi 996,Gemi 1065
BTC,03/01/2018 00:13:38,03/01/2018 00:35:34,1.000017,10296.48,10289.41491707999,7.065082920009445,Gemi 996,Gemi 1066
BTC,03/01/2018 00:13:38,03/01/2018 00:36:03,1.00210823,10318.01,10310.93208444519,7.077915554809806,Gemi 996,Gemi 1067
BTC,03/01/2018 00:13:38,03/01/2018 00:36:03,0.439041,4520.5,4517.398218839996,3.101781160004066,Gemi 996,Gemi 1068
BTC,03/01/2018 00:13:38,03/01/2018 00:36:08,0.660959,6805.44,6800.765781159994,4.6742188400057785,Gemi 996,Gemi 1069
BTC,03/01/2018 00:13:38,03/01/2018 00:36:10,1.00205261,10317.44,10310.359796916391,7.080203083609376,Gemi 996,Gemi 1070
BTC,03/01/2018 00:13:38,03/01/2018 00:36:11,0.00972572,100.14,100.07026725279991,0.06973274720009215,Gemi 996,Gemi 1071
BTC,03/01/2018 00:13:38,03/01/2018 00:36:12,0.097151,1000.3,999.609955239999,0.6900447600010011,Gemi 996,Gemi 1072
BTC,03/01/2018 00:13:38,03/01/2018 00:36:12,1.002849,10325.64,10318.55404475999,7.085955240008843,Gemi 996,Gemi 1073
BTC,03/01/2018 00:13:38,03/01/2018 00:36:20,1.1,11325.94,11318.16399999999,7.776000000010754,Gemi 996,Gemi 1074
BTC,03/01/2018 00:13:38,03/01/2018 00:36:28,0.02725365,280.61,280.41934572599973,0.19065427400028057,Gemi 996,Gemi 1075
BTC,03/01/2018 00:13:38,03/01/2018 00:36:30,1.03730908,10694.82,10673.12207829919,21.697921700810184,Gemi 996,Gemi 1076
BTC,03/01/2018 00:13:38,03/01/2018 00:36:33,0.623284,6426.16,6413.118664159993,13.041335840006468,Gemi 996,Gemi 1077
BTC,03/01/2018 00:13:38,03/01/2018 00:36:34,0.476716,4915.02,4905.0453358399955,9.974664160004977,Gemi 996,Gemi 1078
BTC,03/01/2018 00:13:38,03/01/2018 00:36:35,0.052123,537.4,536.3060565199995,1.093943480000462,Gemi 996,Gemi 1079
BTC,03/01/2018 00:13:38,03/01/2018 00:36:39,0.165023,1701.41,1697.9612525199987,3.4487474800014297,Gemi 996,Gemi 1080
BTC,03/01/2018 00:13:38,03/01/2018 00:36:40,0.00241873,24.94,24.88689346519998,0.05310653480002259,Gemi 996,Gemi 1081
BTC,03/01/2018 00:13:38,03/01/2018 00:36:42,0.36402,3753.1,3745.4891447999967,7.610855200003243,Gemi 996,Gemi 1082
BTC,03/01/2018 00:13:38,03/01/2018 00:36:45,1.5,15465.24,15433.859999999984,31.38000000001557,Gemi 996,Gemi 1083
BTC,03/01/2018 00:13:38,03/01/2018 00:36:45,1.15659895,11924.72,11900.524180297989,24.19581970201034,Gemi 996,Gemi 1084
BTC,03/01/2018 00:13:38,03/01/2018 00:38:11,2.91088842,30027.7,29950.82956660077,76.87043339923184,Gemi 996,Gemi 1085
BTC,03/01/2018 00:13:38,03/01/2018 00:38:45,1.0,10303.31,10289.239999999989,14.070000000010623,Gemi 996,Gemi 1086
BTC,03/01/2018 00:13:38,03/01/2018 00:39:34,0.04830503,497.5,497.02204687719944,0.4779531228005567,Gemi 996,Gemi 1087
BTC,03/01/2018 00:13:38,03/01/2018 00:39:48,0.0001,1.03,1.0289239999999988,0.0010760000000011871,Gemi 996,Gemi 1089
BTC,03/01/2018 00:13:38,03/01/2018 00:39:53,0.03139847,323.38,323.06639346279957,0.3136065372004282,Gemi 996,Gemi 1090
BTC,03/01/2018 00:13:38,03/01/2018 00:39:57,0.31806264,3275.79,3272.6228379935965,3.167162006403487,Gemi 996,Gemi 1091
BTC,03/01/2018 00:13:38,03/01/2018 00:40:03,0.00023695,2.44,2.4380354179999975,0.0019645820000024905,Gemi 996,Gemi 1092
BTC,03/01/2018 00:13:38,03/01/2018 00:40:04,0.04820909,496.51,496.03489719159944,0.47510280840054975,Gemi 996,Gemi 1093
BTC,03/01/2018 00:13:38,03/01/2018 00:40:14,0.48213028,4965.55,4960.754162187194,4.795837812805985,Gemi 996,Gemi 1094
BTC,03/01/2018 00:13:38,03/01/2018 00:40:38,1.00002387,10299.44,10289.485604158788,9.954395841212317,Gemi 996,Gemi 1095
BTC,03/01/2018 00:13:38,03/01/2018 00:40:39,2.07153367,21335.13,21314.507098710776,20.62290128922541,Gemi 996,Gemi 1096
BTC,03/01/2018 00:13:38,03/01/2018 00:41:03,0.00646953,66.74,66.56654685719994,0.17345314280005653,Gemi 996,Gemi 1097
BTC,03/01/2018 00:13:38,03/01/2018 00:41:51,0.47797299,4930.6,4917.978807627595,12.621192372404948,Gemi 996,Gemi 1098
BTC,03/01/2018 00:13:38,03/01/2018 00:41:58,0.22519822,2323.07,2317.1185331527977,5.951466847202482,Gemi 996,Gemi 1099
BTC,03/01/2018 00:13:38,03/01/2018 00:42:36,0.04822801,497.5,496.2295696123995,1.270430387600527,Gemi 996,Gemi 1100
BTC,03/01/2018 00:13:38,03/01/2018 00:42:47,0.10127946,1044.76,1042.088671010399,2.6713289896010792,Gemi 996,Gemi 1101
BTC,03/01/2018 00:13:38,03/01/2018 00:42:49,1.0000152,10315.8,10289.396396447988,26.40360355201119,Gemi 996,Gemi 1102
BTC,03/01/2018 00:13:38,03/01/2018 00:42:55,5.99995183,61893.38,61734.94436730913,158.43563269086735,Gemi 996,Gemi 1103
BTC,03/01/2018 00:13:38,03/01/2018 00:42:55,0.22994817,2372.06,2365.991908690792,6.06809130920783,Gemi 996,Gemi 1104
BTC,03/01/2018 00:13:38,03/01/2018 00:42:56,4.817e-05,0.5,0.49563269080000033,0.004367309199999669,Gemi 996,Gemi 1105
BTC,03/01/2018 00:13:38,03/01/2018 00:46:12,0.0033300999999617137,34.38574549820296,34.264198123606086,0.12154737459687226,Gemi 996,Gemi 1106
BTC,03/01/2018 00:39:48,03/01/2018 00:46:12,0.13897835000003828,1435.054254501797,1429.981597954394,5.072656547403085,Gemi 1088,Gemi 1106
BTC,03/01/2018 00:39:48,03/01/2018 00:47:47,0.5,5154.31,5144.62,9.69000000000051,Gemi 1088,Gemi 1107
